Unnamed: 0,data,label
79,왕이 중국 외교 담당 국무위원 외교부장 이해찬 더불어민주당 대표 한국 중국 협력 동반자 협력 강화 강조 오늘 중국 외교부 인터넷 홈페이지 보도문 왕이 외교부장 전날 서울 이해찬 대표 자리 신종 감염증 사태 속 자신 방한 한중 관계 수준 평가 왕 부장 한국 정부 국민 중국 시기 적극 지원 손길 지지 중국 감사 왕 부장 양국 사태 직면 배 협력 솔선수범 연합 체제 필수 왕래 인원 신속 통로 조업 재개 협력 국제 협력 모범 말 한 우호 이웃 협력 동반자 중국 한국 노력 분야 교류 협력 확대 관계 단계 희망 언급 이해찬 대표 한국 각계 한중 관계 중시 한중 관계 발전 입장 표명 중국 외교부 중국 외교부 내용 공개 왕이 부장 이해찬 대표 공동 관심사 의견 교환 언급 중국 외교부 홈페이지 왕이 부장 대표 마스크 팔꿈치 인사 게재 이날 회동 분위기 온라인,1
80,도쿄 올림픽 조직 위원회 내년 도쿄 올림픽 대책 약 추산 비용 선수단 검사 경기장 소독 다 요미우리 아사히 신문 대회 조직 위원회 취재 결과 도쿄 올림픽 대책 책정 보도 올해 여름 도쿄 올림픽 연기 경기장 유지 인건비 추가 비용 들것 추정 대책 정도 추가 비용 이다 대책 비용 이상 선수단 수차례 검사 고열 기침 의심 사례 대응책 발열 외래 의료진 확보 경기장 소독 스탭 자원봉사 대책 활용 도쿄 김규식 특파원,1
81,홍콩 확산 가운데 싱가포르 내일 일 홍콩 격리 자유 트래블 버블 예정 시행 채널 아시아 현지 언론 싱가포르 민간 항공 국 오늘 홍콩 트래블 버블 내일 일 예정 시행 양국 여행객 여행 목적 동선 제한 시설 격리 면제 여행 시간 안 유전자 증폭 검사 음성 여행 기간 마스크 착용 사회 거리 두기 수칙 준수 합 니다 홍콩 싱가포르 입국 사람 공항 검사 결과 때 시간 지정 호텔 숙소 보완 조치 전날 홍콩 신규 확진 지역 사회 감염 발생 확진 예비 단계 양성 판정 사람 반면 싱가포르 전날 열흘 연속 국내 감염 사례 양국 트래블 버블 감염 경로 확인 신규 확진 평균 하루 초과 경우 잠정 중단 온라인,1
82,신종 감염증 자외선 살균 램프 눈 건강 연구 결과 습 니다 미국 마이애미 대학 연구소 의 제시 박사 연구 자외선 살균 램프 노출 눈 광각막염 유발 연구 결과 발표 헬스 데이 보도 광 각막염 말 각막 화상 여름 햇빛 눈 방비 노출 경우 가정 사무실 자외선 램프 노출 뒤 눈 통증 호소 안과 사람 박테리아 바이러스 살균 용인 자외선 노출 연구 말 광 각막염 치료 안구 윤 활 항생제 연구 방 자외선 살균 램프 때 램프 동안 방 상책 연구 조언 자외선 살균 램프 시간 노출 눈 불편 연구 설명 연구 정작 자외선 살균 램프 효과 연구 결과 안과 전문지 면역학 염증 최 신호 온라인,1
83,금융감독원 서울 여의도 금융감독원 근무 직원 신종 감염증 확진 판정 금감원 오늘 새벽 직원 확진 판정 기자실 포함 건물 전체 폐쇄 긴급 시행 금감원 전체 직원 재택근무 금감원 지금 지침 부분 재택근무 온라인,1
84,금감원 직원 가족 확진 건물 일부 폐쇄 출처 서울 여의도 금융감독원 근무 직원 신종 감염증 확진 판정 금감원 새벽 직원 확진 판정 기자실 포함 건물 전체 폐쇄 긴급 시행 금감원 전체 직원 재택근무 금감원 지금 지침 부분 재택근무 다 김경 택,1
85,정세균 국무총리 오늘 서울 강남구 보건소 점검 곳 정 총리 강남구 지자체 최초 도입 레일 운영 감염병 관리 센터 보고 습 니다 감염병 관리 센터 기존 선별 진료소 개편 진단 검사 효율 신속 검사 과정 자동화 한 시설 입 니다 정 총리 확산 걱정 이다 선 창의 감염병 관리 센터 성공 운영 지자체 모범 기대 격려 강남구 학원 회사 클럽 주점 밀집 유동 인구 곳 필요 주의 당부 확산 고리 차단 국민 연말연시 사회 활동 자제 집 당부 총리 강남구 보건소 방문 전 서울 송파구 마켓 컬리 장지 물류 센터 업무 특성 대면 접촉 물류 센터 점검 취지 입 니다 정 총리 쿠팡 부천 물류 센터 집단 감염 언급 뒤 이후 물류 센터 집단 감염 정부 업계 노력 감사 온라인,1
86,프로 야구 한국시리즈 육군 신 나미 쌍둥이 자매 시구 시타 내일 서울 척 스카이 돔 개막 신한은행 한국시리즈 신 나미 육군 자매 시구 시타 오늘 국군 간호 사관학교 기인 신 나미 자매 대구 신종 감염증 환자 확산 국군 간호 사관학교 임관식 대구 의료 현장 투입 감염병 최전선 환자 신 나미 자매 한국시리즈 시구 시타 참여 치료 의료인 감사 마음 마련 설명 애국가 국악인 송소희 지침 국민 야구팬 덕분 정규 리그 경기 운영 완주 감사 개막식 덕분 퍼포먼스 예정 온라인,1
87,출처 아리랑 가 오후 포린 외신 세계 경제 위기 속 글로벌 기업 한국 주목 이유 이야기 방송 미국 전문지 포브스 아시아 도널드 커크 한국 시장 투자 처 원인 능력 학력 노동 인구 라고 분석 다모 르 텐 라 르 센 프리랜서 한국 팬데믹 대처 글로벌 기업 투자 금 상환 안도감 한국 성장 교역국 회복 조언 한 다 화상 연결 출연 제임스 김 주한 미 상공회의소 회장 한국 언급 국가 위상 유능 인재 기업 투자 호평 다그 한국 미래 유망 분야 헬스 에너지 공유경제 디지털 한국판 뉴딜 정책 핵심 키워드 한국 정부 행보 포스트 시대 한국 방향 평가 다 이상규,1
88,스포츠 박찬 형 문화 체육 관광부 최윤희 차관 국가대표 훈련 시설 진천선수촌 이천 훈련 장애인 방문 상황 점검 훈련 매진 선수 지도자 격려 다 최윤희 차관 최근 수도권 전국 확진 증가 축구 국가대표 선수 확진 발생 주의 필요 선수촌 외부 훈련 종목 현장 방문 상황 확인 선수 안전 훈련 관리 최선 신치용 진천선수촌 장과 정 진완 이천 훈련 원장 당부 육상 유도 레슬링 종목 최윤희 차관 선수촌 출입구 발열 소독 비치 식당 다중 이용 장소 소독 최윤희 문화 체육 관광부 차관 진천선수촌 이천 훈련원 방문 상황 점검 문체부 공식 홈페이지 기준 진천선수촌 종목 선수 지도자 이천 훈련원 종목 선수 지도자 도쿄 올림픽 패럴림픽 출전 준비 합숙 훈련 있다 문화 체육 관광부 차관 홍보 체육 관광 업무 담당 최윤희 차관 아시안게임 금메달 여자 수영 출신,1
89,스포츠 박찬 형 리그 미국인 타자 애 런 알테어 다이노스 한국시리즈 로 선정 마스크 착용 거부 인터뷰 시상식 무산 하루 비판 있다 마스크 호흡 해명 애 런 알테어 수칙 위반 이번 정규 시즌 우승 행사 소속 한국 프로 야구 시즌 리그 이다애 러 알테어 트위터 인스타그램 개인 계정 도널드 트럼프 미국 대통령 의사 외국인 타자 애 런 알테어 마스크 착용 거부 한국시리즈 시상식 인터뷰 무산 수칙 무시 행동 한시 도널드 트럼프 미국 대통령 열성 지지 관련 고척스카이돔 김재현 도널드 트럼프 대통령 재선 발생 후 상황 국지 질병 유행 독감 수준 상황 오후 기준 미국 감염자 사망 압도 세계 위 도널드 트럼프 대통령 선거 재선 실패 투표 마감 후 선거인단 과반수 확보 무산 뒤 잠정 결과 민주당 조 바이든 후보 패배 인정 있다 도널드 트럼프 대통령 세계보건기구 국제 비상 상태 일 범유행 전염병 팬데믹 선언 후 마스크 착용 한시 확진 판정 체면 알테어 한국 수칙 무시 돌발 행동 정치 신념 한국 프로 야구 미국인 타자 애 런 알테어 개인 계정 도널드 트럼프 대통령 지지자,1
90,신종 감염증 확산 상황 학년 대학수학능력시험 수능 오늘 오전 전국 시행 수능 지원자 역대 최소 교육부 확진 가격 리자 응시 준비 영향 시험 전년 배로 이번 수능 지원자 천명 전인 학년도 천명 지원자 규모 수능 제도 도입 학년 이후 역대 최소 밑 사상 처음 학생 지원자 천명 재수 생 졸업 천명 검정고시 출신 지원자 천명 입 니다 지원자 가운데 졸업 비율 로 학년 이후 수험 시험장 시험 실 전날 기준 시험장 전국 시험 지구 마련 작년 천 시험 작년 천 배로 확산 방지 일반 시험 실 당 수험 확진 자자 가격 리자 의심 증상 시험 실 마련 영향 입 니다 수능 당일 수험 마스크 착용 배정 시험장 발열 체크 일반 시험 입 실 이상 열 기침 의심 증상 수험 체크 증상 경우 일반 시험장 마련 별도 시험 동해 시험 가격 리자 일반 시험장 별도 시험장 확진 병원 생활 치료 센터 응시 기준 수험 확진 가격 리자 집계 교육부 수능 당일 새벽 수험 확진 판정 병원 생활 치료 센터 시험 방침 입 니다 애초 이번 수능 일 예정 학기 개학 시험 일정 뒤 확산 세질 때 수능 연기 교육부 대응 거리 두기 단계 격상 수능 예정 수능 연기 진화 지난달 중순 이후 유행 가시 일부 수험 중심 수능 목소리 수능 이후 대학 평가 내년 신학 일정 수능 연기 경우 혼란 고려 교육부 예정 수능 입장 견지 교육부 책상 앞면 가로 크기 칸막이 관련 논란 수능 때 지속 수험 생 칸막이 경우 책상 공간 시험 방해 불만 칸막이 재활용 이유 환경 생각 대책 비판 제기 교육부 조처 계획 철회 선 칸막이 재활용 관련 여론 반영 칸막이 재사용 방안 환경부 논의 온라인,1
91,대만 타이베이 랜드마크 빌딩 확산 성공 대만 중국 본토 경제성장 기록 전망 입 니다 중국 그간 자국 세계 극복 유일 플러스 성장 달성 자랑 중국 대립 대만 중국 올해 경제성장 세계 위 자리 차지 습 니다 홍콩 사우스차이나모닝포스트 오늘 대만 정부 지난달 말 올해 연간 경제성장 망치 로 상향 조정 중국 본토 정부 올해 경제성장 목표 제시 전문가 관측 현실 대만 이후 중국 본토 경제성장 달성 과거 한국 싱가포르 홍콩 아시아의 네 마리 용 대만 중국 본토 고도 발전기 이후 발전 속도 반면 중국 개혁개방 정책 채택 이후 장기간 고도 성장기 유지 이후 대만 중국 경제성장 달성 최근 중국 초고 성장기 중고 속 성장기 사태 직전 작년 세계 수준 의 경제성장 달성 올해 사태 예상 변수 대만 추월 기회 우 한 발생 직후 세계 중국 발 입국 차단 발 대처 확산 제일 대만 누적 확진 자와 사망자 해외 유입 포함 성공 대만 세계 지역 서지 봉쇄 탓 세계 급증 전자제품 반도체 하이테크 부품 자전거 생활 용품 주문 대문 습 니다 옥스퍼드 코 노 믹스 대표 루이스 퀴즈 대만 중국 경제성장 달성 이유 대만 연초 생산 감소 대만 광범위 중단 필요 사례 평가 온라인,1
92,박 연 빅 히트 콘서트 오프라인 공연 취소 빅 히트 예 매 사이트 인터파크 티켓 오프라인 공연 취소 소식 빅 히트 확산 사회 거리 두기 단계 격상 경각심 고조 아티스트 팬 안전 공연 오프라인 공연 관람 취소 결정 정부 강화 사회 거리 두기 조치 오프라인 관람 온라인 라이브 스트리밍 진행 예정 온라인 라이브 스트리밍 진행 최초 안내 일정 오후 개최 예정 관심 부탁 다음 빅 히트 공식 입장 전문 오프라인 공연 취소 안내 안녕하세요 빅 히트 오프라인 공연 관련 안내 빅 히트 아티스트 팬 안전 오프라인 공연 참여 지침 준수 공연 준비 확산 사회 거리 두기 단계 격상 경각심 고조 아티스트 팬 안전 공연 오프라인 공연 관람 취소 결정 공연 정부 강화 사회 거리 두기 조치 오프라인 관람 온라인 라이브 스트리밍 진행 예정 오프라인 공연 고대 팬 사과 말씀 정부 지침 준수 안전 공연 환경 결정 오니 양해 부탁 온라인 라이브 스트리밍 진행 최초 안내 일정 일 목 개최 예정 관심 부탁 감사,1
93,확진 증가 오늘 주말 서울 도심 전국 곳곳 집회 이번 보수 단체 진보 단체 중심 전국 인원 예상 정부 지자체 확산 우려 집회 자제 당부 김종민 보도 민주노총 진보 단체 오늘 서울 건의 집회 신고 전태일 열사 정신 계승 전국 노동자 대회 정부 규탄 전국 민중 대회 김종민 조치 서울 광화문 광장 집회 이상 집회 주최 예년 규모 군중 집회 이하 규모 산발 집회 열기 주최 서울 제외 전국 시도 내용 집회 신고 예상 정부 지자체 규모 확산 우려 인터뷰 정세균 국무총리 해당 단체 국민 생명 안전 우선 고려 지금 집회 재고 요청 주최 예정 진행 방침 인터뷰 선 범 민중 공동 행동 언론 팀장 마스크 착용 인원 제한 명부 작성 안전 요원 배치 감염 확산 차단 준비 보수 단체 오늘 서울 건의 집회 신고 가운데 인원 경찰 단체 불문 집회 참석 인원 수칙 준수 관리 불법행위 원칙 엄정 대응 김종민 영상 편집 혜진,1
94,국내 발생 일 오늘 신규 확진 일명 이후 기록 증가세 최근 의료 기관 요양 시설 직장 학교 카페 가족 지인 모임 일상 곳곳 동시 다발 집단 감염 발생 입 니다 당국 확산 주목 사회 거리 두기 단계 격상 검토 대책 강구 지방 자치 단체 가운데 충남 천안 아산 강원 원주 전남 순천 광양 여수시 선제 단계 격상 지역 발생 명중 수도권 이틀 자리 강원 전남 충남 자릿수 중앙 대책 본부 이날 기준 신규 확진 누적 천명 전날 확진 통계 중순 수도권 집단 감염 뒤 신규 확진 정점 시점 신규 확진 일별 명명 명명 명명 명명 명명 명명 명명 기간 날 아래 일 신규 확진 감염 경로 지역 발생 해외 유입 지역 발생 확진 전날 지역 발생 일명 이후 수치 입 니다 확진 지역 서울 경기 수도권 수도권 지역 발생 확진 전날 이틀 연속 집계 수도권 이외 지역 강원 전남 충남 광주 경남 대전 부산 세종 전북 감염 사례 수도권 신규 집단 발병 다수 확인 경기 용인시 출장 서비스업 직장인 모임 관련 환자 발생 뒤 전날 정오 확진 서울 강서구 일가족 관련 지인 가족 노인 요양 시설 추가 전파 확인 양성 판정 밖 동대문구 에이스 희망 어 센터 경기 군포시 의료 기관 안양시 요양 설명 집단 감염 확인 곳 확진 수도권 지역 가족 지인 모임 고리 감염 사례 강원 인제군 지인 모임 관련 지금 확진 지역 교장 연수 프로그램 관련 감염 충 남 천안시 중학생 친구 모임 사례 광주 서구 상무 룸 소 주방 관련 확진 판정 남 광양시 기업 관련 화순군 일가족 사례 감염 확인 해외 유입 지속 증가세 어제 검사 양성 해외 유입 확진 전날 일명 이후 최다 수치 입 니다 해외 유입 확진 지난달 일명 자릿수 마지막 이후 사이 증가 양상 입 니다 지난달 이날 일 확진 명명 명명 명명 명명 명명 명명 명명 명명 가운데 날 이중 해외 유입 확진 가운데 공항 항만 입국 검역 과정 확인 나머지 서울 부산 경기전 북 인천 광주 경남 지역 거주지 임시 생활 시설 자가 격리 양성 판정 유입 추정 국가 미국 러시아 폴란드 미얀마 필리핀 방글라데시 일본 중국 인도네시아 쿠웨이트 우크라이나 독일 스페인 캐나다 내국인 외국인 사망자 전날 누적 국내 평균 치명 입 니다 확진 이후 상태 위중 악화 위 중증 환자 전날 이날 격리 해제 확진 누적 천명 격리 치료 환자 천명 입 니다 현재 국내 진단 검사 건수 가운데 음성 판정 나머지 결과 전날 하루 검사 건수 직전 일 천 전날 검사 건수 대비 양성 천명 직전 천명 하락 이날 기준 누적 양성 천명 천명 온라인,1
95,마이크 폼페이 오 미국 국무장관 수칙 위반 무시 행태 논란 예상 다 워싱턴포스트 일 현지 시간 마이크 폼페이 오 미국 국무장관 연말 모임 자제 보건 당국 권고 무시 국무부 청사 층 연회장 벤저민 프랭클린 룸 빈 초청 연말 파티 열기 보도 다 디플로 머시 홈 포 홀리데이 라고 명명 행사 워싱턴 근무 외국 외교관 가족 참석 예정 이다 폼페이 오 장관 일 외국 대사 부부 초청 리셉션 개최 국무부 핸더슨 국무부 의전장 주재 홀리데이 오픈 하우스 파티 예정 폼페이 오 장관 연말 파티 계획 국무부 직원 대면 행사 직후 공개 남부 논란 있다 실제 국무부 지난주 확산 직원 연말 외교 행사 파티 온라인 진행 권고 컬럼비아대 이언 립키 감염 면역 센터 소장 실내 행사 면 위험 경고 다 이상규,1
96,국민 힘 김종인 비대 위원장 오늘 유행 전문가 의견 속출 정부 엇박자 정책 위기 초래 주장 위원장 이날 대위 회의 지난달 산발 집단 감염 발생 당국 확진 증가 경고 정부 소비 쿠폰 지급 말 여름휴가 기간 모양 유행 사안 정치 접근 선별 대응 실수 반복 지적 최근 민주노총 집회 허용 국민 안전 민노총 권리 질병 관리 청 승격 정치 이벤트 중대 본 통제 정부 정책 결정 강조 위원장 미국 일본 선진국 상당량 백신 선점 독감 백신 때 모습 탈피 백신 확보 유통 준비 총력 주문 온라인,1
97,여야 오늘 민중 대회 민주노총 주도 전국 집회 관련 우려 습 니다 더불어민주당 주최 수칙 준수 당부 대응 원칙 강조 국민 힘 정부 여당 보수 단체 집회 원천 차단 비교 남부 잣대 비판 온도 차 민주 강 선우 대변인 논평 민주노총 집회 허용 국민 걱정 정부 민주당 통감 정부 여당 서울시 집회 자제 수칙 준수 요청 위반 엄정 조치 강 대변인 이념 신앙 문제 진보 보수 예외 수칙 확산 주최 책임 경고 강 대변인 국민 힘 개천절 한글날 집회 표현의 자유 법 앞의 평등 국민 힘 남 불이 진정 말 스스로 반면 국민 힘 김예령 대변인 재인 산성 광화문 봉쇄 정부 오늘 집회 자제 요청 발뺌 국민 안전 볼모 남부 이자 선택 정치 말 광복절 집회 주동자 살인자 라고 노영민 대통령 비서실장 이번 기준 이행 답변 대목 낯 지적 대변인 당 민주노총 집회 존중 광복절 개천절 집회 때 명령 기준 잣대 지적 구체 설명 요구 온라인,1
98,이다 엠넷 아시안 뮤직 대기실 제공 가수 배우 차별 대우 의혹 입장 관계자 파주 콘텐츠 월드 완공 건물 포토 행사장 이용 말문 시상식 참여 대기실 제공 수칙 보니 현실 상황 아티스트 상황 설명 사전 양해 관계자 퍼포먼스 사전 녹화 진행 리허설 진행 반면 상자 리허설 대본 숙지 이유 시간 필요 가수 차량 대기 순서 때 건물 대기 뒤 무대 방식 시상 자인 배우 경우 별도 대기 장소 무대 거리 아이 랜드 세트장 대기실 활용 말 관계자 수칙 사전 양해 진행 강조 일각 케이 링 이야기 상자 대기실 아이 랜드 세트장 건물 대기 장소 제공 관중 개최 시상식 다음날 온라인 시상 자로 참석 배우 대기실 가수 주차 차량 대기 모습 공개 가수 배우 차별 의혹 제기 배우 케이 링 제공 반면 가수 제공 이야기 논란,1
99,미국 연방 대법원 신종 감염증 종교 활동 자유 힘 판결 과정 도널드 트럼프 대통령 지난달 임명 보수 성향 법관 결정 영향 통신 외신 미국 연방 대법원 현지 시간 어제 확산 방지 종교 행사 참석자 제한 앤드루 쿠오모 뉴욕주 지사 행정명령 가톨릭 정통파 유대교 제기 소송 원고 승소 판결 위험 지역 레드 존 위험 지역 오렌지 존 예배 참석 인원 제한 행정 조치 종교의 자유 침해 입 니다 연방 대법원 감염병 사태 헌법 뒤 안 예배 참석 규제 종교의 자유 보장 수정 헌법 제조 위반 판단 레드 존 종교 시설 경우 참석자 제한 슈퍼마켓 애견 용품 판매점 규제 지적 법관 의견 로 상황 트럼프 대통령 임명 보수 성향 에이미 코니 배럿 법관 의견 결정 습 니다 배럿 법관 진보 아이콘 루스 베이 법관 별세 뒤 트럼프 대통령 민주당 반대 임명 강행 보수 성향 법관 입 니다 당시 민주당 조 바이든 대통령 당 선인 전례 대선 승리자 후임 법관 지명 요구 트럼프 대통령 공화당 상원 다 수석 활용 배럿 상원 인준 법관 재임 보수 진보 법관 구성 비율 의 보수 절대 우위 평가 이번 판결 보수 성향 법관 존 로버츠 대법원장 제외 종교 손 의 원고 승소 판결 습 니다 로이터 통신 법관 생존 시절 네바다 캘리포니아주 내용 소송 제기 당시 법관 원고 패소 로 소송 기각 설명 빈자리 채운 배럿 법관 입장 영향 통신 배럿 법관 취임 뒤 대법원 변화 현상 해석 종교 단체 변호인 대법원 자유 종교 활동 보호 신속 결정 감사 논평 습 니다 트럼프 대통령 오늘 자신 트위터 이번 판결 설명 블로그 트윗 한 뒤 추수감사절 블룸버그 통신 트럼프 대통령 버지니아 주 골프장 도착 직후 글 반면 소수의견 로버츠 대법원장 치명 전염병 상황 보건 의료 전문가 공공 안전 결정 무시 문제 쿠 오 모 뉴욕주 지사 이날 언론 이번 판결 법원 자신 철학 정치 견해 표명 기회 비판 입장 이번 판결 실질 효력 지금 경계 수위 인원 제한 적용 쿠 오 모 주지 사도 이번 문제 지역 규제 완화 영향 집회 제한 적용 말 온라인,1
0,전북 무주군 추석 대책 수립 지역 사회 확산 방지 총력 뉴스 김동규 전북 무주군 추석 신종 감염증 대책 수립 지역 사회 확산 방지 총력 추석 연휴 특별 체계 차질 의료 서비스 중점 과제 시간 대책 반 가동 다기 본 원칙 가족 건강 이번 명절 집 권장 이동 확산 방지 위 해서 다 무주군 위험 시설 포함 다중 이용 시설 출입 명부 손소독 비치 종사자 이용자 마스크 착용 수칙 홍보 이행 점검 다 추석 연휴 기간 가격 리자 전담 반 추가 편성 선별 진료소 역학 조사 반 대책 반 구성 비상 진료 체계 운영 다 황인 홍 군수 이번 추석 연휴 유행 생활 전환 분기점 생각 안전 추석 이동 자제 해주시 마스크 쓰기 개인 수칙 준수 당부,0
1,문재인 대통령 인천 연수구 송도 연세대학교 국제캠퍼스 대한민국 바이오 산업 참석 국민의례 뉴스 유 승관 내달 우리나라 온라인 화상 회의 개최 차 국제 반 부패 회의 최초 개최국 이름 한국 세션 진행 다 국민 권익 위원회 한국 세션 주제 신뢰 사회 구축 청렴 전략 한국 그간 부패 의지 성과 신뢰 투명 바탕 세계 주목 한국 세션 마련 계기 국 세션 한국 성과 정책 사례 바탕 부패 행위 적발 처벌 전통 부패 정책 발전 의미 청렴 환경 조성 미래 전략 제시 다이 미래 진실 신뢰 투명 주제 미래 청렴 전략 가짜 뉴스 부패 공동 행동 부패 자금 차단 의제 설정 전체 세션 부패 의제 논의 다이 자리 반기문 유엔 사무총장 전현희 국민 권익 위원회 위원장 고기 영 법무부 차관 김강 립 식품 의약품 안전 처장 김종갑 한국전력 사장 안성호 한국행정연구원 장 김 거성 한국투명성기구 회장 정강 참여연대 공동대표 참여 이번 차 의 전체 논의 결과 한국 개최 의미 서울 선언문 명명 세계 공표 대통령 홍보 적극 문 대통령 청와대 여 민관 회 국무회의 개최 계획 후 정부 국제투명성기구 부패 인식 지수 상승 부패 수준 국제 평가 순위 이번 회의 개최 계기 부패 청렴 공정 계기 당부 권익 위 홍보 제작 권익 위 마스코트 암행어사 청백 마스크 착용 국무위원 권고 문 대통령 전날 개최 대한민국 바이오 산업 마스크 착용,0
2,충북 충주시 추석 연휴 기간 시간 대책 반 운영 사진 충주시 보건소 선별 진료소 뉴스 충북 충주시 추석 연휴 기간 시간 신종 감염증 대책 반 운영 오전 오후 선별 진료소 의심 해외 입국자 진단 검사 오후 이후 전화 상담 비상 연락 체계 유지 다 충주 의료원 건국대학교 충주 병원 시간 진단 검사 진료 있다 연휴 기간 병 의원 곳 약국 곳 문 보건 지소 곳 보건 진료소 곳도 권역 운영 다 보건소 응급 진료 상황실 의료 기관 안내 상담 제공 구급 상황 관리 센터 연계 응급 환자 대량 환자 발생 대비 야간 감기약 해열제 화제 안전 상비 의약품 지역 편의점 곳 있다 추석 연휴 기간 의료 기관 약국 운영 현황 충주 시청 홈페이지 스마트폰 응급 의료 정보 제공 확인 있다 이승희 보건소 장 연휴 기간 주민 진료 불편 노력 개인 수칙 안전 건강 명절 말,0
3,전남 교육감 순천 교육 지원 청 방문 전남 동부 긴급회의 있다 전남도 교육청 제공 전라남도교육감 확산 전남 동부 교육 현장 상황 긴급 점검 대입 수능 시험 앞 시험장 상황 관계자 대비 당부 교육감 이날 순천 교육 지원 청 순천 여수 광양 동부 지역 교육 지원 청 교육장 회의 긴급 소집 자리 최근 순천 여수 광양 지역 감염 확산 상황 지원 청 학교 관계자 이상 추가 감염 차단 비상 각오 주문 앞 수능 시험 안전 교육 지원 청 학교 역량 집중 때 학생 학부모 마스크 착용 손 개인 수칙 준수 건강 안전 당부 장 교육감 확진 발생 순천 매안초등학교 방문 감염 확산 차단 상황 원격 수업 전환 교육과정 운영 현황 점검 하루 순천 지역 매안초등학교 남산초등학교 학생 확진 발생 당국 해당 학교 긴급 소독 확진 학생 접촉 학생 교직원 진단 검사,0
4,고속도로 정체 자료 사진 정부 사회 거리 두기 수준 단계 완화 후 주말 단풍 절정기 산행 가을철 인파 강원도 신종 감염증 차단 비상 산림청 단풍 절정 오대산 설악산 치악산 예측 두기 완화 단풍 절정기 이번 주말 강원 고속도로 전국 각지 차량 있다 한국도로공사 이번 주말 강원 고속도로 교통량 주말 대일 전망 다 한국도로공사 강원 지역 본부 관계자 고속도로 교통량 감안 단풍 철 이번 주말 휴일 난 주 차량 도로 혼잡 말 다 강원도 양양군 설악산 국립공원 청 대피소 인근 단풍 있다 자료 사진 오대 일 이날 설악산 국립공원 오후 기준 탐방객 등산 주변 한때 혼잡 강원도 유명산 관광지 나들이 객 발길 국립공원 당국 긴장 있다 국내 신규 확진 안팎 불안 국면 지속 가운데 단풍 철이 지역 감염 확산 위험 요인 이 다이 당국 단풍 절정기 다음 달 집중 관리 기간 국립공원 자연휴양림 수목원 대상 강화 당국 단풍 철 산행 야외 활동 상황 수칙 단체 산행 자제 가족 단위 활동 권고 야외 활동 거리 두기 당부 당국 최근 가을철 유행 대비 추진 대책 보고회 분야 대책 수립 관계자 불특정 다수 곳 경우 감염병 확산 우려 단체 산행 자제 마스크 착용 거리 두기 최소 수칙 말,0
5,익명 시민 고생 제천시 보건소 간식 전달 손 편지 응원 있다 제천시 제공 뉴스 신종 감염증 확산 세로 충북 제천시 보건소 직원 응원 시민 위로 격려 있다 일 제천시 확산 며칠 밤낮 보건소 직원 격려 메시지 간식 답지 있다 지난달 익명 시민 바나나 상자 간식 락 동 카페 쿠키 해동 환경 건설 대표 김홍 민 샌드위치 음료 씨알 푸드 대표 이상범 리얼 상자 전달 남양유업 하 길 우유 서문 교회 목사 송성 석가 치약 칫솔 세트 상자 바우 본가 대표 박 화자 라면 상자 하소 도넛 음료 죽 청전 김 연희 인분 청 파 상사 대표 김대령 찹쌀떡 상자 음료 상자 익명 시민 포도 상자 핫도그 음료 핫 팩 손 편지 보건소 현관 익명 시민 치킨 퀵 고생 직원 선물 다라 응원 손 편지 전달 보건소 관계자 우려 텐 격려 메시지 간식 전달 감동 응원 확산 활동 최선 말,0
6,여자 축구 대표 팀 선수 콜린 감독 제주 서귀포시 공천 포 전지훈련 센터 훈련 뉴스 오 현지 신종 감염증 해외 훈련 길이 전지훈련 성지 제주 서귀포시 만반 준비 서귀포시 말 기준 동계 전지훈련 예약 팀 축구 개 팀 국가대표 프로 야구 개 팀 프로 초등 고등 대학 팀 개 팀 이다 축구 남녀 연령 대표 팀 여자 남자 남자 공식 대회 참가 대비 서귀포시 동계 전지훈련 계획 있다 이 서귀포시 지침 마련 동계 전지훈련 사전 예약 있다 동계 전지훈련 참가 실적 팀 대상 운영 지침 안내 예약 접수 협조 요청 공문 발송 예약 접수 신청서 건강 확인서 제출 있다 제주도 전지훈련 수요 급증 대비 공공 훈련 시설 이용 인원 시간 제한 중고교 엘리트 선수 일반부 프로 팀 실외 최대 실내 최대 인원 제한 다이 시간 오전 오후 전지 훈련장 출입 마스크 착용 전자 출입 명부 기록 손 소독 문 진표 확인 입장 강경 택 서귀포시 체육 진흥 과장 전지훈련 팀 유치 지역 주민 체감 지역 경제 활성 주력 추가 체육 시설 인프라 구축 국내 최고 전지훈련 지로 자리매김 서귀포시 도쿄 올림픽 참가 국가대표팀 현지 적응 훈련 베이스캠프 유치 총력 국제 전지훈련 이미지 강화 방침,0
